U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Classe
0.0,0.0671706,0.112868,0.16675,0.222149,0.277703,0.333504,0.390142,0.430866,0.48693,0.560215,0.616744,0.667641,0.725956,0.797973,0.822035,0.838375,0.921134,1.0,0.0505989,-0.0253044,-0.0516605,-0.0482168,-0.0483268,-0.0498715,-0.0570915,-0.0542004,-0.0644892,-0.0569726,-0.257409,-0.300852,-0.46867,-0.509043,-0.521225,-0.505586,-0.509102,0.226722,0.366163,0.398807,0.391536,-0.538303,-0.230476,-0.00528454,0.289741,0.358643,0.405766,0.421542,0.4219,0.414491,0.43426,0.168923,0.132325,-0.163447,-0.2568,-0.257902,-0.268435,-0.257155,-0.123685,-0.133446,-0.100043,-0.107241,4
0.0,0.0218593,0.0382561,0.111557,0.132559,0.292484,0.345147,0.426317,0.468298,0.500499,0.571038,0.60093,0.620948,0.643045,0.697741,0.744224,0.799319,0.83513,1.0,0.212387,0.218815,0.162813,-0.0247478,-0.143703,-0.273751,-0.211027,-0.31416,-0.287997,-0.331102,-0.0287816,0.275534,0.459938,0.499297,0.564982,0.470504,0.285191,-0.0656709,-0.333108,-0.233166,-0.265999,0.637584,0.635077,0.639084,0.634248,0.628385,0.587525,0.706652,0.250517,0.27623,0.231523,0.361014,0.315183,0.19857,0.151406,0.00831797,-0.277288,-0.415877,-0.425787,-0.179368,0.0416567,-0.0446243,5
0.0,0.02093,0.0374165,0.0932355,0.131142,0.28605,0.342589,0.431162,0.470178,0.495373,0.565303,0.598583,0.619651,0.642421,0.693286,0.743223,0.799106,0.834972,1.0,0.212964,0.217453,0.167349,0.00702861,-0.12398,-0.278065,-0.210934,-0.313027,-0.29109,-0.324079,-0.0477497,0.245452,0.452554,0.496124,0.563806,0.476391,0.297835,-0.062883,-0.334436,-0.232354,-0.266239,0.637979,0.634107,0.64048,0.632079,0.635966,0.575726,0.711672,0.253767,0.270992,0.236495,0.351482,0.328287,0.205527,0.155242,0.0215804,-0.265912,-0.416061,-0.426393,-0.180498,0.0422061,-0.0447676,5
0.0,0.043945,0.0614155,0.0927781,0.249193,0.274819,0.306594,0.369057,0.441069,0.470942,0.494018,0.591521,0.649377,0.690221,0.746175,0.78186,0.843658,0.927158,1.0,0.215008,0.211792,0.0716338,-0.0442005,-0.265994,-0.235239,-0.246523,-0.276566,-0.308954,-0.299899,-0.309839,0.00747946,0.432224,0.562862,0.476768,0.318429,-0.0445885,-0.271234,-0.253279,-0.263863,-0.258613,0.637353,0.635397,0.638954,0.63438,0.60131,0.62849,0.589553,0.394337,0.259486,0.259935,0.241534,0.382637,0.265546,0.0825737,-0.276307,-0.403298,-0.424148,-0.279582,-0.000589618,-0.0437257,-0.0194321,5
0.0,0.0517303,0.111596,0.167352,0.223619,0.271501,0.332991,0.414571,0.474843,0.506775,0.560104,0.616205,0.658574,0.717312,0.776933,0.824031,0.887752,0.943288,1.0,0.224234,0.1859,-0.0225656,-0.184992,-0.236586,-0.247826,-0.234923,-0.308484,-0.287232,-0.340618,-0.0222553,0.300686,0.516582,0.54718,0.427248,0.0870975,-0.227469,-0.253503,-0.267373,-0.255196,-0.262307,0.637669,0.634371,0.644485,0.609767,0.619709,0.60786,0.614787,0.282505,0.270199,0.228568,0.361319,0.290628,0.195414,-0.052389,-0.388591,-0.427318,-0.351481,-0.131025,-0.0194912,-0.0362487,-0.0216021,5
0.0,0.0567477,0.10935,0.135348,0.159606,0.203667,0.274929,0.321949,0.398113,0.447975,0.485343,0.57255,0.63387,0.693328,0.732852,0.77302,0.818962,0.882569,1.0,0.208259,0.135437,-0.0221716,-0.196406,-0.279202,-0.308059,-0.347985,-0.318976,-0.381879,-0.36185,-0.392793,-0.296171,0.112043,0.245605,0.271277,0.170469,0.00452151,-0.256872,-0.318354,-0.319612,-0.31165,0.717703,0.718937,0.718571,0.711425,0.68614,0.717001,0.651369,0.781104,0.385592,0.336378,0.316765,0.353772,0.444928,0.232742,-0.105173,-0.269735,-0.348464,-0.263598,-0.0580485,-0.0360795,-0.0450018,5
0.0,0.0899751,0.168631,0.182997,0.209429,0.250922,0.364701,0.414805,0.434965,0.478135,0.529328,0.579991,0.62962,0.676336,0.722469,0.767274,0.808132,0.876507,1.0,0.206391,0.0984304,-0.179006,-0.307199,-0.319923,-0.340299,-0.322324,-0.38532,-0.373911,-0.365752,-0.387883,-0.0784968,0.113927,0.247795,0.269524,0.201442,0.0560516,-0.235414,-0.326091,-0.316376,-0.312678,0.717485,0.719604,0.719759,0.68446,0.708122,0.6662,0.797228,0.29071,0.349948,0.319132,0.322337,0.414431,0.38095,0.254497,-0.0461284,-0.238532,-0.345335,-0.286323,-0.0642019,-0.0336539,-0.0457292,5
0.0,0.0456156,0.0664511,0.127013,0.249774,0.297061,0.306504,0.412126,0.473181,0.526901,0.62137,0.695405,0.759048,0.762393,0.795574,0.899949,0.904717,0.990928,1.0,0.205683,0.153513,0.0561316,-0.122772,-0.344401,-0.331983,-0.333008,-0.391209,-0.344041,-0.414808,-0.0291286,0.253119,0.275908,0.149161,0.0190436,-0.269591,-0.288673,-0.325493,-0.305593,-0.317206,-0.312668,0.719064,0.71568,0.7214,0.713655,0.6883,0.700024,0.693565,0.3425,0.347327,0.307743,0.43002,0.355492,-0.147833,-0.284038,-0.33322,-0.289871,-0.146436,-0.042297,-0.0512174,-0.0398388,-0.0414175,5
0.0,0.0566913,0.113435,0.168766,0.232198,0.287153,0.322049,0.389076,0.444258,0.478761,0.538324,0.614257,0.667389,0.722417,0.772068,0.818683,0.885042,0.942984,1.0,0.209274,0.13302,-0.0236448,-0.250582,-0.322595,-0.340506,-0.329656,-0.376617,-0.372745,-0.374963,-0.357633,0.00568071,0.202994,0.282281,0.210984,0.0288457,-0.264223,-0.297184,-0.327346,-0.306358,-0.317733,0.720261,0.712624,0.729746,0.692528,0.703204,0.682316,0.726043,0.378013,0.345864,0.318263,0.334917,0.427088,0.352097,0.0126062,-0.249323,-0.349497,-0.263988,-0.110678,-0.0363657,-0.0499179,-0.0383212,5
0.0,0.0323697,0.0625272,0.085834,0.114418,0.164226,0.222943,0.271247,0.3384,0.410672,0.457523,0.504032,0.558302,0.639816,0.664622,0.688301,0.731047,0.864249,1.0,0.1288,0.0815141,-0.0403247,-0.22177,-0.335369,-0.397685,-0.423569,-0.44256,-0.342866,-0.209247,-0.0576876,-0.00496849,0.0932537,0.129944,0.152298,0.142964,0.12432,-0.0292219,-0.358675,-0.39764,-0.40591,0.589143,0.577147,0.504024,0.339263,0.186911,0.0843206,-0.0279046,-0.171423,-0.31124,-0.424176,-0.457026,-0.468307,-0.396378,-0.268775,-0.189491,-0.121176,-0.0825227,0.0124098,1.57177,-2.13656,-0.0186255,6
0.0,0.0326465,0.0627506,0.0858303,0.111712,0.157667,0.216803,0.262835,0.336196,0.409212,0.453174,0.503199,0.561654,0.640954,0.6655,0.690743,0.735373,0.867154,1.0,0.128734,0.0812374,-0.0415876,-0.22254,-0.331718,-0.394064,-0.419949,-0.445417,-0.356409,-0.218504,-0.062563,-0.00804635,0.0932505,0.130724,0.152414,0.142434,0.121068,-0.0407191,-0.360876,-0.39752,-0.40601,0.589155,0.576984,0.503379,0.33804,0.19202,0.0914771,-0.0134712,-0.153578,-0.298436,-0.421681,-0.455431,-0.469355,-0.398931,-0.2658,-0.186935,-0.119229,-0.0783699,0.0135874,-0.000863598,8.68089,-0.018791,6
0.0,0.0670431,0.0898454,0.126269,0.267475,0.26902,0.278268,0.361611,0.431045,0.437463,0.442916,0.603215,0.615074,0.61615,0.721187,0.74964,0.813982,0.932848,1.0,0.129123,0.0309201,-0.195578,-0.359002,-0.431404,-0.461613,-0.346824,-0.294286,-0.166236,-0.0439248,-0.0346074,0.0873406,0.13315,0.143509,0.153903,0.144031,-0.0462778,-0.239976,-0.399766,-0.392684,-0.410935,0.588576,0.566543,0.377242,0.156905,-0.0111544,-0.178935,-0.29291,-0.364151,-0.436315,-0.462558,-0.458874,-0.46291,-0.268697,-0.20833,-0.135502,-0.0784511,-0.00108544,0.00490299,0.00314478,-0.010614,-0.0172855,6
0.0,0.065196,0.107836,0.163283,0.223013,0.278114,0.334048,0.390864,0.444369,0.498249,0.554899,0.611203,0.666633,0.72164,0.775635,0.831719,0.887222,0.944301,1.0,0.126757,0.0402125,-0.246591,-0.396461,-0.419671,-0.446283,-0.335907,-0.227978,-0.0774955,-0.0240243,0.0811591,0.126455,0.145331,0.154154,0.0812962,-0.0952233,-0.223153,-0.352984,-0.383311,-0.406387,-0.40531,0.584169,0.579169,0.325288,0.0959186,-0.0154978,-0.179742,-0.311418,-0.413192,-0.450962,-0.472782,-0.416252,-0.291535,-0.204861,-0.117389,-0.044298,0.00724795,-3.79254,0.00647989,-0.00622136,-0.0090913,-0.0187066,6
0.0,0.0247563,0.0448728,0.0909965,0.162272,0.223118,0.271919,0.308583,0.364016,0.426376,0.474417,0.524062,0.571348,0.603869,0.642863,0.719023,0.883015,0.968249,1.0,-0.0144985,-0.00956381,-0.0507974,-0.174893,-0.277664,-0.418934,-0.472481,-0.467615,-0.339305,-0.170309,-0.055474,0.0739723,0.141329,0.147129,0.116179,-0.023487,-0.305321,-0.387467,-0.444838,-0.446335,-0.449392,0.698816,0.710699,0.689441,0.629617,0.563176,0.361829,0.233779,0.0816398,-0.0836667,-0.186936,-0.223997,-0.184786,-0.0355715,0.0548789,0.162146,0.260404,0.289914,0.291304,0.28904,0.277137,0.279752,6
0.0,0.0249716,0.0448017,0.0916007,0.165998,0.225679,0.272855,0.310343,0.367609,0.428231,0.476089,0.525735,0.57285,0.604921,0.643857,0.72111,0.88326,0.968229,1.0,-0.014616,-0.00924824,-0.0514624,-0.175262,-0.281548,-0.4231,-0.473383,-0.464971,-0.332076,-0.164033,-0.0506172,0.0782613,0.141679,0.147371,0.113458,-0.0280066,-0.306922,-0.387527,-0.445085,-0.44619,-0.44947,0.698638,0.711199,0.688776,0.62987,0.559739,0.354991,0.228266,0.074966,-0.0902424,-0.189234,-0.224575,-0.180438,-0.0312384,0.0580095,0.165395,0.261615,0.289614,0.291495,0.28892,0.277195,0.279719,6
0.0,0.0338704,0.0998436,0.171125,0.208815,0.286493,0.322988,0.395571,0.464933,0.512134,0.540474,0.610434,0.633202,0.747242,0.812868,0.844818,0.885297,0.938639,1.0,-0.0167129,-0.00279304,-0.153406,-0.285853,-0.415741,-0.475643,-0.473062,-0.266174,-0.106371,0.0285932,0.127006,0.144427,0.146355,-0.0504088,-0.247593,-0.341771,-0.37616,-0.4054,-0.441986,-0.445893,-0.448344,0.699401,0.713015,0.642914,0.561898,0.359395,0.229078,0.0618956,-0.141348,-0.212278,-0.222626,-0.0864893,0.0285194,0.134769,0.279012,0.275745,0.293369,0.288512,0.29086,0.290016,0.278914,0.278756,6
0.0,0.0486842,0.108191,0.165962,0.221433,0.275252,0.333576,0.390315,0.447671,0.50108,0.555106,0.608909,0.664628,0.721536,0.777353,0.833032,0.889024,0.944521,1.0,-0.00963368,-0.0184314,-0.180332,-0.296541,-0.425843,-0.47348,-0.46497,-0.271429,-0.116689,0.00242427,0.125283,0.15083,0.123875,-0.0648378,-0.203291,-0.319384,-0.36528,-0.405765,-0.44287,-0.445753,-0.448558,0.704296,0.705013,0.633225,0.539931,0.344717,0.232003,0.0497708,-0.139822,-0.201848,-0.231447,-0.103709,0.0326935,0.171886,0.270331,0.276193,0.290296,0.289979,0.290057,0.290135,0.278103,0.279067,6
0.0,0.0383195,0.0782636,0.119639,0.167014,0.263302,0.392889,0.511202,0.563643,0.593506,0.628129,0.660489,0.685965,0.709738,0.731573,0.754212,0.782486,0.83278,1.0,-0.302225,-0.246568,-0.197722,-0.0758752,0.0278863,0.143581,0.25054,0.274506,0.277665,0.278395,0.233883,0.176603,0.0695753,0.0547451,-0.0051143,-0.0224048,-0.0571396,-0.0705165,-0.11365,-0.1093,-0.115603,0.664316,0.665913,0.67462,0.674942,0.674796,0.674689,0.675011,0.674625,0.673627,0.666811,0.521501,0.399638,0.11213,0.0738998,-0.0734874,-0.111158,-0.216184,-0.277145,-0.439257,-0.418321,-0.432247,7
0.0,0.0424215,0.0898919,0.141962,0.23129,0.362524,0.458334,0.515983,0.557023,0.587404,0.615556,0.651266,0.679121,0.705383,0.73045,0.757429,0.793703,0.85461,1.0,-0.301428,-0.243095,-0.18573,-0.0368937,0.0927326,0.233278,0.26616,0.280839,0.2726,0.283432,0.238368,0.206165,0.0906771,0.0599507,0.0067776,-0.0266332,-0.0576279,-0.0788895,-0.11165,-0.111267,-0.115099,0.66421,0.666439,0.675759,0.674527,0.675005,0.674496,0.675252,0.674132,0.670156,0.671515,0.541072,0.465082,0.175238,0.0830312,-0.0435702,-0.119953,-0.223125,-0.305244,-0.437229,-0.419403,-0.432367,7
0.0,0.0448233,0.0768847,0.144381,0.155237,0.249614,0.304669,0.346475,0.52454,0.56146,0.569448,0.614952,0.676714,0.677763,0.691089,0.732761,0.734511,0.778542,1.0,-0.301396,-0.240047,-0.192946,-0.0472013,0.0368186,0.137164,0.213044,0.248189,0.278856,0.275935,0.278055,0.246397,0.212079,0.0675141,0.0567635,0.00829243,-0.00949957,-0.0479863,-0.107022,-0.112361,-0.114344,0.664261,0.666461,0.67485,0.674867,0.674754,0.674829,0.674762,0.67482,0.674882,0.674142,0.666924,0.556194,0.488905,0.110117,0.0778348,-0.0392443,-0.0812754,-0.183395,-0.422578,-0.429388,-0.428421,7
0.0,0.0549585,0.111165,0.166604,0.221953,0.277651,0.333293,0.388817,0.444467,0.499233,0.554493,0.614099,0.656545,0.717845,0.775505,0.832777,0.888707,0.944258,1.0,-0.297872,-0.236112,-0.152394,0.014024,0.107546,0.194647,0.237375,0.261359,0.270422,0.280486,0.272417,0.28495,0.220593,0.0685155,-0.0100183,-0.0721363,-0.0904796,-0.107981,-0.109838,-0.116787,-0.112571,0.663717,0.668518,0.676731,0.673995,0.675304,0.674313,0.675461,0.673682,0.676842,0.670789,0.675588,0.667039,0.502314,0.107178,-0.0749004,-0.267684,-0.354853,-0.417825,-0.420456,-0.431633,-0.429714,7
0.0,0.0934784,0.129404,0.166722,0.194641,0.290137,0.460948,0.538069,0.574727,0.603782,0.62591,0.644463,0.6697,0.689236,0.715512,0.744274,0.783456,0.816059,1.0,-0.294711,-0.206816,-0.0485098,0.0636747,0.147314,0.257582,0.342002,0.32827,0.346585,0.251865,0.214689,0.15257,0.146055,0.0789084,0.0596583,0.0140231,-0.0105012,-0.0431482,-0.074731,-0.0819219,-0.0818108,0.67487,0.674213,0.677009,0.668692,0.663371,0.664307,0.663243,0.665933,0.650425,0.480725,0.42389,0.325395,0.317577,0.177318,0.12558,0.0217818,-0.020327,-0.092814,-0.169371,-0.160815,-0.172111,7
0.0,0.0945307,0.130178,0.16812,0.196712,0.298636,0.467561,0.540107,0.575526,0.604465,0.626769,0.645869,0.669799,0.689228,0.715851,0.744812,0.783728,0.816377,1.0,-0.295047,-0.204865,-0.0475261,0.0665602,0.150238,0.26498,0.340856,0.330614,0.343763,0.248406,0.214105,0.15035,0.145296,0.0774608,0.0599665,0.0133428,-0.0106857,-0.0434278,-0.0746161,-0.0820135,-0.0817838,0.674813,0.674369,0.676826,0.668682,0.662896,0.66519,0.661288,0.66898,0.643692,0.475837,0.422366,0.322479,0.315413,0.174388,0.12597,0.0204251,-0.020675,-0.0934829,-0.169045,-0.161036,-0.172052,7
0.0,0.0188419,0.0400715,0.0898359,0.106506,0.168781,0.218624,0.386901,0.426087,0.446299,0.487236,0.492582,0.646025,0.649773,0.659007,0.670388,0.72227,0.922767,1.0,-0.287406,-0.271729,-0.250816,-0.129051,-0.0521705,0.0476026,0.153667,0.325267,0.32349,0.338128,0.336072,0.333063,0.353296,0.191012,0.129458,0.100173,0.0646819,-0.0644434,-0.0696473,-0.0852683,-0.0795846,0.674663,0.675,0.674894,0.674361,0.675935,0.669461,0.663208,0.664209,0.664253,0.663285,0.659865,0.656851,0.641933,0.385367,0.286913,0.224323,0.133925,-0.136609,-0.156782,-0.169684,-0.170305,7
0.0,0.054383,0.110917,0.166511,0.222252,0.277828,0.333667,0.389803,0.447914,0.505627,0.556707,0.610266,0.661384,0.716955,0.774834,0.83237,0.888508,0.9443,1.0,-0.286042,-0.258862,-0.10228,0.0197896,0.157198,0.260501,0.308407,0.324211,0.337647,0.330681,0.349348,0.290334,0.188815,0.101664,0.00930021,-0.0359456,-0.0668928,-0.0695311,-0.0851905,-0.0799298,-0.0817355,0.67525,0.673692,0.676737,0.672078,0.662629,0.663862,0.665063,0.661428,0.669136,0.652065,0.672652,0.535985,0.391623,0.232412,0.00768579,-0.0720474,-0.148935,-0.149988,-0.17189,-0.166081,-0.17194,7
0.0,0.0228838,0.0571499,0.106892,0.14491,0.216939,0.244918,0.297609,0.374639,0.410712,0.453956,0.533849,0.605385,0.671625,0.732458,0.773198,0.865269,0.87052,1.0,0.0359058,0.0440457,-0.0860323,-0.130121,-0.273296,-0.308577,-0.296166,-0.151775,0.00291326,0.169662,0.165436,-0.193054,-0.245478,-0.243338,-0.0626069,0.0466672,0.0832334,0.0805578,0.0555565,0.0144474,0.0269928,0.588071,0.585324,0.61243,0.618095,0.627952,0.517556,0.440352,0.370544,0.313457,0.194545,-0.0457096,-0.164828,0.00211565,0.188239,0.296196,0.376575,0.460208,0.541308,0.591622,0.598453,0.592167,8
0.0,0.022047,0.0564415,0.105894,0.142539,0.212699,0.243216,0.297641,0.37757,0.412264,0.451911,0.538366,0.606324,0.672302,0.733181,0.773753,0.865463,0.871202,1.0,0.034778,0.0462681,-0.0850592,-0.127485,-0.270005,-0.307559,-0.300116,-0.158565,0.00425796,0.175196,0.158395,-0.200125,-0.245932,-0.239623,-0.0598198,0.0471704,0.0832334,0.0805731,0.0551881,0.0146316,0.0269509,0.588507,0.584481,0.612711,0.617078,0.629268,0.522836,0.445039,0.372094,0.314629,0.189236,-0.0480567,-0.166464,0.00670933,0.191729,0.297347,0.377439,0.460982,0.541959,0.5915,0.598557,0.592127,8
0.0,0.0384725,0.0422824,0.106787,0.156099,0.19855,0.381807,0.402421,0.443169,0.480842,0.537671,0.560399,0.64203,0.684093,0.744597,0.854564,0.908611,0.947947,1.0,0.0421504,0.0261733,-0.0807882,-0.134136,-0.278001,-0.307988,-0.270088,0.160382,0.165906,-0.0305256,-0.225046,-0.228611,-0.254977,-0.179522,-0.013665,0.0881606,0.0801934,0.0588377,0.0198633,0.0336881,0.0189221,0.586893,0.588377,0.611033,0.618929,0.634979,0.524915,0.355979,0.333289,-0.0180867,-0.134725,-0.10055,-0.0171787,0.132963,0.230743,0.32838,0.416162,0.546526,0.584285,0.596378,0.592546,0.593739,8
0.0,0.0586183,0.109968,0.164035,0.220669,0.277339,0.342639,0.413347,0.445432,0.490524,0.549045,0.606329,0.665359,0.722862,0.778436,0.832917,0.887341,0.943308,1.0,0.0602205,-0.0522006,-0.125423,-0.285908,-0.314417,-0.260764,-0.0660408,0.116743,0.222086,-0.0750613,-0.233877,-0.240135,-0.235329,-0.0739363,0.041039,0.0818212,0.0757765,0.072554,0.0186647,0.0340162,0.0189556,0.583664,0.602536,0.62516,0.620052,0.499233,0.412282,0.340064,0.252829,0.0113385,-0.144261,-0.0868235,0.0424916,0.196088,0.286193,0.373417,0.442557,0.535769,0.578575,0.595878,0.593673,0.593206,8
0.0,0.0465465,0.0901251,0.122262,0.177563,0.203269,0.23747,0.253551,0.27761,0.313866,0.356666,0.395821,0.467286,0.523588,0.588177,0.646248,0.717414,0.781492,1.0,-0.00980549,-0.0316659,-0.181477,-0.254603,-0.275027,-0.251618,0.0179806,0.0648785,0.119703,0.14926,0.155285,0.0544029,-0.296101,-0.351846,-0.288268,-0.097705,0.0113329,0.0492875,0.0143576,-0.0204465,-0.020193,0.644729,0.655373,0.640479,0.565171,0.4147,0.366696,0.222566,0.190039,0.117139,0.0240564,-0.0993454,-0.255805,-0.24999,-0.064197,0.0929045,0.273009,0.474097,0.559715,0.680804,0.664489,0.670745,8
0.0,0.0454243,0.0894538,0.122393,0.176342,0.201956,0.236635,0.253139,0.277058,0.313408,0.356784,0.393859,0.46383,0.52009,0.584694,0.64356,0.714397,0.779641,1.0,-0.0101036,-0.0304639,-0.178598,-0.25493,-0.273859,-0.25424,0.0112802,0.0648129,0.117644,0.15015,0.154152,0.059308,-0.286659,-0.351694,-0.296148,-0.10725,0.00895711,0.0489229,0.0160044,-0.0211005,-0.0199839,0.64464,0.655387,0.640602,0.567399,0.415816,0.368548,0.225975,0.191104,0.119594,0.0256683,-0.0982278,-0.252896,-0.252969,-0.0738851,0.0849855,0.261304,0.467594,0.557256,0.680174,0.665096,0.67053,8
0.0,0.0415267,0.154936,0.155027,0.196312,0.254506,0.343309,0.387228,0.409233,0.419808,0.471402,0.518303,0.579152,0.588558,0.648271,0.689424,0.729204,0.80143,1.0,-0.00989648,-0.0290664,-0.272154,-0.286291,-0.230404,0.0155855,0.141481,0.192213,-0.106578,-0.254498,-0.306197,-0.357579,-0.278885,-0.181281,-0.0591505,-0.00595004,0.0344342,0.0458027,0.00564334,-0.0174489,-0.0212389,0.648763,0.645623,0.661983,0.442831,0.354498,0.231951,0.128208,-0.183759,-0.275642,-0.216734,-0.164651,-0.0482912,0.0908987,0.192492,0.343204,0.433655,0.535488,0.580643,0.688238,0.658593,0.672913,8
0.0,0.0555122,0.115528,0.164443,0.205254,0.271811,0.349258,0.397008,0.443032,0.500027,0.555166,0.609167,0.667461,0.722885,0.77749,0.832983,0.888585,0.944233,1.0,-0.0071737,-0.0432534,-0.233906,-0.26823,-0.27476,0.0636774,0.148954,0.16975,-0.239335,-0.341877,-0.331626,-0.199642,-0.0440452,0.0223901,0.0443249,0.0353581,0.00911653,-0.00458218,-0.0138495,-0.0221346,-0.0206422,0.649113,0.646303,0.651912,0.467406,0.36834,0.211956,0.0894121,-0.234544,-0.264413,-0.117083,0.0304792,0.171192,0.356693,0.499843,0.567408,0.619914,0.660614,0.658621,0.675058,0.666488,0.670499,8
0.0,0.0405178,0.107041,0.155332,0.234664,0.306384,0.341107,0.36338,0.414186,0.464669,0.496628,0.595146,0.629514,0.706561,0.744691,0.767162,0.817263,0.879589,1.0,-0.0117226,0.00940912,-0.168027,-0.257711,-0.325782,-0.332577,-0.222938,-0.177817,-0.147956,-0.097504,-0.0350591,0.025712,0.0155803,0.0117117,-0.0146417,-0.0690449,-0.0968071,-0.292818,-0.488833,-0.46744,-0.478731,0.397515,0.400424,0.393428,0.407708,0.518393,0.658007,0.767618,0.770018,0.778417,0.756396,0.684689,0.461577,0.241807,0.0339335,-0.0517838,-0.127065,-0.159579,-0.171645,0.00320517,-0.0030068,-0.000956642,9
0.0,0.0380074,0.0976846,0.14884,0.224702,0.299071,0.339655,0.362601,0.412931,0.464973,0.498158,0.597967,0.63713,0.711807,0.748879,0.776239,0.828424,0.891474,1.0,-0.0140281,0.0132349,-0.152118,-0.248758,-0.32017,-0.337448,-0.235948,-0.178226,-0.150407,-0.0977566,-0.0346945,0.0266066,0.014645,0.0118889,-0.0233755,-0.0708015,-0.12082,-0.33631,-0.480493,-0.471523,-0.477646,0.3979,0.399488,0.395923,0.402037,0.501417,0.640061,0.762276,0.770788,0.777561,0.758078,0.684288,0.456064,0.225123,0.0235062,-0.0630224,-0.133322,-0.168379,-0.152325,0.0118869,-0.00826258,0.000941104,9
0.0,0.0438373,0.102815,0.175266,0.211619,0.275278,0.29053,0.354474,0.437429,0.497246,0.516322,0.630876,0.730416,0.734694,0.739124,0.80284,0.830987,0.885087,1.0,-0.0104643,0.00781814,-0.167489,-0.265891,-0.326344,-0.320231,-0.290725,-0.201265,-0.164731,-0.0782661,-0.000943046,0.0208524,0.019253,-0.0155996,-0.0649287,-0.0692879,-0.153749,-0.348527,-0.479924,-0.471941,-0.477353,0.397713,0.400098,0.394119,0.409437,0.518616,0.62888,0.711219,0.768352,0.778317,0.762631,0.597593,0.343156,0.0502909,-0.0595326,-0.11885,-0.142756,-0.177541,-0.131066,0.00549413,-0.00461133,-0.000400961,9
0.0,0.0497218,0.109503,0.166541,0.223258,0.278296,0.332075,0.387978,0.44611,0.500267,0.555427,0.611518,0.667125,0.723898,0.77921,0.831111,0.888356,0.944425,1.0,-0.00599067,-0.000913017,-0.180971,-0.266926,-0.324871,-0.32832,-0.254182,-0.175916,-0.135426,-0.0529849,0.0146439,0.0165911,0.0165419,0.00317381,-0.0505928,-0.0938247,-0.335817,-0.444211,-0.474997,-0.473685,-0.478228,0.397619,0.40057,0.392271,0.415153,0.523843,0.633742,0.747015,0.776921,0.774143,0.726461,0.53301,0.314692,0.119153,-0.00913173,-0.103611,-0.172779,-0.149401,-0.0297243,-0.00199482,-0.00305949,0.000393759,9
0.0,0.0304444,0.0609731,0.13868,0.184175,0.238984,0.320118,0.405801,0.437208,0.483746,0.526029,0.581658,0.648873,0.685997,0.727947,0.764376,0.7872,0.820634,1.0,-0.165993,-0.155556,-0.20238,-0.357075,-0.453936,-0.493862,-0.469759,-0.400589,-0.311371,-0.231096,-0.16457,-0.128573,-0.0897551,-0.0861035,-0.120532,-0.19871,-0.305095,-0.38338,-0.655404,-0.657242,-0.662805,0.396384,0.407439,0.365984,0.363081,0.393226,0.588515,0.694424,0.75256,0.770278,0.708312,0.548162,0.413343,0.136337,0.0744134,-0.00416657,-0.0794824,-0.125715,-0.164117,-0.174748,-0.0523173,-0.0883586,9
0.0,0.0292347,0.0575304,0.136511,0.182438,0.237065,0.316174,0.404398,0.436471,0.48382,0.527011,0.58379,0.649334,0.686987,0.729488,0.764943,0.788077,0.824101,1.0,-0.165637,-0.156657,-0.196932,-0.351065,-0.451022,-0.493719,-0.471477,-0.403509,-0.314259,-0.232224,-0.164345,-0.127682,-0.0892896,-0.0866102,-0.121381,-0.202278,-0.306978,-0.389239,-0.656436,-0.656814,-0.66294,0.395634,0.408861,0.367065,0.363506,0.38683,0.583026,0.691492,0.751301,0.770906,0.710632,0.548263,0.40897,0.132203,0.0739959,-0.00667663,-0.0808554,-0.127137,-0.165688,-0.17113,-0.0534605,-0.0882186,9
0.0,0.0310533,0.0884791,0.147599,0.164843,0.221535,0.35915,0.458144,0.473798,0.528786,0.549926,0.592305,0.655761,0.781316,0.835285,0.891191,0.934969,0.944632,1.0,-0.167823,-0.151397,-0.233658,-0.390353,-0.451867,-0.489761,-0.479783,-0.371173,-0.250882,-0.157883,-0.144174,-0.103275,-0.0966244,-0.0688418,-0.276689,-0.541017,-0.612659,-0.651763,-0.655104,-0.665557,-0.660121,0.397593,0.404775,0.353541,0.370767,0.414763,0.561742,0.707964,0.771715,0.754226,0.533782,0.45322,0.282117,0.111933,0.0349766,-0.156298,-0.173927,-0.12578,-0.0909916,-0.092285,-0.0789983,-0.0796872,9
